,,0
price_inch_prev_7_max,edu_both,-0.009757533758741669
edu_both,price_inch_prev_7_max,-0.009757533758741669
edu_both,price_inch_prev_5_max,-0.009709068436730675
price_inch_prev_5_max,edu_both,-0.009709068436730675
price_usd_prev_10_max,Country___USA,-0.009670555175048149
Country___USA,price_usd_prev_10_max,-0.009670555175048149
price_usd_prev_10_max,Continent___North_America,-0.009670555175048149
Continent___North_America,price_usd_prev_10_max,-0.009670555175048149
price_usd_prev_10_min,year,-0.009662648438035762
year,price_usd_prev_10_min,-0.009662648438035762
width,Country___Japan,-0.009652935154170681
Country___Japan,width,-0.009652935154170681
Genre___Sculpture,price_inch_prev_5_max,-0.009620908510284106
price_inch_prev_5_max,Genre___Sculpture,-0.009620908510284106
Country___Swiss,fest_biennal,-0.009609558827385694
fest_biennal,Country___Swiss,-0.009609558827385694
Genre___Others,price_same_size_prev_3_min,-0.00959931796438866
price_same_size_prev_3_min,Genre___Others,-0.00959931796438866
undergrad,cot_mean,-0.00958791109941735
cot_mean,undergrad,-0.00958791109941735
price_same_size_prev_10_mean,ranking,-0.009566144467987989
ranking,price_same_size_prev_10_mean,-0.009566144467987989
height,Continent___Europe,-0.009526006542332351
Continent___Europe,height,-0.009526006542332351
Country___USA,price_usd_prev_7_max,-0.009490938028249579
Continent___North_America,price_usd_prev_7_max,-0.009490938028249579
price_usd_prev_7_max,Country___USA,-0.009490938028249579
price_usd_prev_7_max,Continent___North_America,-0.009490938028249579
cot_mean,non_elite_school,-0.009485880046546208
non_elite_school,cot_mean,-0.009485880046546208
price_same_size_prev_7_max,Tier___4,-0.009477780029231882
Tier___4,price_same_size_prev_7_max,-0.009477780029231882
edu_both,price_inch_prev_10_max,-0.009422020713320017
price_inch_prev_10_max,edu_both,-0.009422020713320017
price_inch_prev_3_max,gender_male,-0.009420421958231187
gender_male,price_inch_prev_3_max,-0.009420421958231187
no_degree,cnt_median,-0.009384661450321866
cnt_median,no_degree,-0.009384661450321866
fest_biennal,Country___Others,-0.009324990764735122
Country___Others,fest_biennal,-0.009324990764735122
Country___Germany,price_inch_prev_10_max,-0.009304989457910189
price_inch_prev_10_max,Country___Germany,-0.009304989457910189
height,edu_domestic,-0.00929798286009364
edu_domestic,height,-0.00929798286009364
size_inchsqr,edu_abroad,-0.009275243736125297
edu_abroad,size_inchsqr,-0.009275243736125297
estimate_range_usd,elite_school_NA,-0.009274605399196417
elite_school_NA,estimate_range_usd,-0.009274605399196417
Tier___4,gender_NA,-0.009130925900915583
gender_NA,Tier___4,-0.009130925900915583
age,price_same_size_prev_3_min,-0.009102855012937934
price_same_size_prev_3_min,age,-0.009102855012937934
gender_NA,Continent___Europe,-0.00909674535425291
Continent___Europe,gender_NA,-0.00909674535425291
price_same_size_prev_5_min,Country___Swiss,-0.009083332094900417
Country___Swiss,price_same_size_prev_5_min,-0.009083332094900417
price_inch_prev_3_max,edu_both,-0.00905064008561637
edu_both,price_inch_prev_3_max,-0.00905064008561637
Country___Dutch,price_inch_prev_3_min,-0.009045156839291637
price_inch_prev_3_min,Country___Dutch,-0.009045156839291637
Tier___2,size_inchsqr,-0.009000805595239417
size_inchsqr,Tier___2,-0.009000805595239417
price_same_size_prev_7_mean,ranking,-0.00894907344248963
ranking,price_same_size_prev_7_mean,-0.00894907344248963
price_same_size_prev_3_min,ranking,-0.008943244651604173
ranking,price_same_size_prev_3_min,-0.008943244651604173
gender_NA,Genre___Others,-0.008929323606907527
Genre___Others,gender_NA,-0.008929323606907527
price_same_size_prev_3_min,Country___Swiss,-0.008920583454923
Country___Swiss,price_same_size_prev_3_min,-0.008920583454923
elite_school_NA,estimate_max_usd,-0.008904123134649332
estimate_max_usd,elite_school_NA,-0.008904123134649332
estimate_center_usd,elite_school_NA,-0.008804552813088845
elite_school_NA,estimate_center_usd,-0.008804552813088845
Country___France,size_inchsqr,-0.008793619250334153
size_inchsqr,Country___France,-0.008793619250334153
solo_show,Country___China,-0.00878809410832407
Country___China,solo_show,-0.00878809410832407
group_show,Country___Japan,-0.008786141566241122
Country___Japan,group_show,-0.008786141566241122
age,Genre___Sculpture,-0.008785705795391374
Genre___Sculpture,age,-0.008785705795391374
price_usd_prev_7_min,artwork_order,-0.008779989803203263
artwork_order,price_usd_prev_7_min,-0.008779989803203263
Genre___Sculpture,price_inch_prev_10_mean,-0.008681857180847878
price_inch_prev_10_mean,Genre___Sculpture,-0.008681857180847878
estimate_min_usd,elite_school_NA,-0.008648456889708006
elite_school_NA,estimate_min_usd,-0.008648456889708006
price_inch_prev_3_max,elite_school,-0.008635303789514182
elite_school,price_inch_prev_3_max,-0.008635303789514182
Genre___Print,price_same_size_prev_5_mean,-0.008618871709687786
price_same_size_prev_5_mean,Genre___Print,-0.008618871709687786
price_same_size_prev_3_max,Continent___Europe,-0.008618394812667083
Continent___Europe,price_same_size_prev_3_max,-0.008618394812667083
gender_female,price_same_size_prev_3_mean,-0.008607261225185044
price_same_size_prev_3_mean,gender_female,-0.008607261225185044
price_inch_prev_3_max,case_id,-0.008571297058915166
case_id,price_inch_prev_3_max,-0.008571297058915166
edu_domestic,Country___Austria,-0.008552284438672062
Country___Austria,edu_domestic,-0.008552284438672062
no_degree,price_same_size_prev_10_max,-0.008507629067574064
price_same_size_prev_10_max,no_degree,-0.008507629067574064
Continent___Others,public_inst,-0.008482541533442228
public_inst,Continent___Others,-0.008482541533442228
price_usd_prev_5_min,edu_domestic,-0.008476276189281965
edu_domestic,price_usd_prev_5_min,-0.008476276189281965
edu_NA,Country___Germany,-0.008471237410590035
Country___Germany,edu_NA,-0.008471237410590035
degree_NA,Country___Germany,-0.008471237410590035
Country___Germany,degree_NA,-0.008471237410590035
edu_domestic,price_inch_prev_7_min,-0.008464288417743271
price_inch_prev_7_min,edu_domestic,-0.008464288417743271
gender_female,price_same_size_prev_3_max,-0.008463061274434351
price_same_size_prev_3_max,gender_female,-0.008463061274434351
Country___Dutch,cot_min,-0.008389564017440869
cot_min,Country___Dutch,-0.008389564017440869
Genre___Print,log10_estimate_geo_mean_usd,-0.008329342669098697
log10_estimate_geo_mean_usd,Genre___Print,-0.008329342669098697
price_same_size_prev_5_mean,no_degree,-0.00831474349099067
no_degree,price_same_size_prev_5_mean,-0.00831474349099067
price_same_size_prev_7_min,gender_female,-0.008307339281606506
gender_female,price_same_size_prev_7_min,-0.008307339281606506
price_same_size_prev_5_max,ranking,-0.008213922399504943
ranking,price_same_size_prev_5_max,-0.008213922399504943
Continent___North_America,price_usd_prev_10_mean,-0.008211016793783384
price_usd_prev_10_mean,Country___USA,-0.008211016793783384
price_usd_prev_10_mean,Continent___North_America,-0.008211016793783384
Country___USA,price_usd_prev_10_mean,-0.008211016793783384
fest_biennal,edu_abroad,-0.008194772322557817
edu_abroad,fest_biennal,-0.008194772322557817
width,Genre___Others,-0.008166701857183227
Genre___Others,width,-0.008166701857183227
edu_abroad,price_usd_prev_10_mean,-0.00815877066575105
price_usd_prev_10_mean,edu_abroad,-0.00815877066575105
Country___Japan,Genre___Photography,-0.008133249015406607
Genre___Photography,Country___Japan,-0.008133249015406607
gender_NA,gender_female,-0.008121668161608553
gender_female,gender_NA,-0.008121668161608553
price_inch_prev_10_max,size_inchsqr,-0.008093259541326964
size_inchsqr,price_inch_prev_10_max,-0.008093259541326964
Country___Dutch,min_price,-0.008081310725055989
min_price,Country___Dutch,-0.008081310725055989
Country___Dutch,price_inch_prev_5_min,-0.008049981561303024
price_inch_prev_5_min,Country___Dutch,-0.008049981561303024
cnt_mean,non_elite_school,-0.008022360876229923
non_elite_school,cnt_mean,-0.008022360876229923
grad,price_same_size_prev_7_min,-0.007973151744000814
price_same_size_prev_7_min,grad,-0.007973151744000814
case_id,price_inch_prev_10_mean,-0.007970450037269023
price_inch_prev_10_mean,case_id,-0.007970450037269023
cot_max,cot_min,-0.00795780164007471
cot_min,cot_max,-0.00795780164007471
price_usd,edu_NA,-0.007950495694689724
degree_NA,price_usd,-0.007950495694689724
price_usd,degree_NA,-0.007950495694689724
edu_NA,price_usd,-0.007950495694689724
price_same_size_prev_3_max,Country___France,-0.007914987854514752
Country___France,price_same_size_prev_3_max,-0.007914987854514752
price_inch_prev_5_max,gender_male,-0.007904294895734437
gender_male,price_inch_prev_5_max,-0.007904294895734437
Country___Dutch,elite_school_NA,-0.007901090985887857
elite_school_NA,Country___Dutch,-0.007901090985887857
price_same_size_prev_3_min,Continent___Others,-0.00789355101179587
Continent___Others,price_same_size_prev_3_min,-0.00789355101179587
Tier___4,price_same_size_prev_5_max,-0.007882184687369247
price_same_size_prev_5_max,Tier___4,-0.007882184687369247
edu_both,cot_min,-0.007878970074664128
cot_min,edu_both,-0.007878970074664128
Continent___Others,price_same_size_prev_5_min,-0.00787837695095352
price_same_size_prev_5_min,Continent___Others,-0.00787837695095352
Country___Germany,medianprice_year,-0.007859963706537302
medianprice_year,Country___Germany,-0.007859963706537302
Continent___North_America,price_usd_prev_5_max,-0.007842503971940301
Country___USA,price_usd_prev_5_max,-0.007842503971940301
price_usd_prev_5_max,Continent___North_America,-0.007842503971940301
price_usd_prev_5_max,Country___USA,-0.007842503971940301
Genre___Others,price_inch_prev_5_mean,-0.007841512162915452
price_inch_prev_5_mean,Genre___Others,-0.007841512162915452
elite_school,Tier___2,-0.007766767545314713
Tier___2,elite_school,-0.007766767545314713
Country___Japan,estimate_min_usd,-0.007745652230942071
estimate_min_usd,Country___Japan,-0.007745652230942071
Country___Japan,estimate_center_usd,-0.007741127584782648
estimate_center_usd,Country___Japan,-0.007741127584782648
estimate_max_usd,Country___Japan,-0.007726870168822121
Country___Japan,estimate_max_usd,-0.007726870168822121
Tier___2,age,-0.007652849546103441
age,Tier___2,-0.007652849546103441
price_usd_prev_5_min,Continent___Europe,-0.00764522840661663
Continent___Europe,price_usd_prev_5_min,-0.00764522840661663
price_same_size_prev_3_min,case_id,-0.007606195754917586
case_id,price_same_size_prev_3_min,-0.007606195754917586
cot_min,Tier___2,-0.007599553223971351
Tier___2,cot_min,-0.007599553223971351
no_degree,price_same_size_prev_10_mean,-0.007545209652559131
price_same_size_prev_10_mean,no_degree,-0.007545209652559131
Country___Japan,Genre___Print,-0.007541901958361181
Genre___Print,Country___Japan,-0.007541901958361181
cnt_max,size_inchsqr,-0.007521883021366671
size_inchsqr,cnt_max,-0.007521883021366671
Country___Japan,estimate_range_usd,-0.007453400845010033
estimate_range_usd,Country___Japan,-0.007453400845010033
size_inchsqr,Country___Swiss,-0.007451937304137562
Country___Swiss,size_inchsqr,-0.007451937304137562
gender_female,price_same_size_prev_10_min,-0.0074304980899829514
price_same_size_prev_10_min,gender_female,-0.0074304980899829514
edu_both,price_inch_prev_3_min,-0.007359639667796991
price_inch_prev_3_min,edu_both,-0.007359639667796991
Country___UK,elite_school_NA,-0.007319023247294631
elite_school_NA,Country___UK,-0.007319023247294631
Continent___East_Asia,cnt_max,-0.007298671555918961
cnt_max,Continent___East_Asia,-0.007298671555918961
Genre___Photography,price_inch_prev_10_max,-0.007292101382239884
price_inch_prev_10_max,Genre___Photography,-0.007292101382239884
Tier___3,gender_NA,-0.007241124490042511
gender_NA,Tier___3,-0.007241124490042511
size_inchsqr,Continent___Others,-0.007236963509586589
Continent___Others,size_inchsqr,-0.007236963509586589
public_inst,Continent___East_Asia,-0.007192354178321753
Continent___East_Asia,public_inst,-0.007192354178321753
price_same_size_prev_3_max,degree_NA,-0.007190007152364288
edu_NA,price_same_size_prev_3_max,-0.007190007152364288
price_same_size_prev_3_max,edu_NA,-0.007190007152364288
degree_NA,price_same_size_prev_3_max,-0.007190007152364288
price_same_size_prev_7_max,no_degree,-0.007170649614945168
no_degree,price_same_size_prev_7_max,-0.007170649614945168
edu_abroad,price_usd_prev_7_mean,-0.007154377974588086
price_usd_prev_7_mean,edu_abroad,-0.007154377974588086
case_id,price_same_size_prev_10_max,-0.007137603843133707
price_same_size_prev_10_max,case_id,-0.007137603843133707
Genre___Print,cnt_min,-0.007136504076380494
cnt_min,Genre___Print,-0.007136504076380494
price_same_size_prev_5_mean,Country___Others,-0.00712693233831579
Country___Others,price_same_size_prev_5_mean,-0.00712693233831579
Continent___Europe,price_same_size_prev_3_mean,-0.007121136746788106
price_same_size_prev_3_mean,Continent___Europe,-0.007121136746788106
Country___Dutch,degree_NA,-0.007115505066656384
degree_NA,Country___Dutch,-0.007115505066656384
Country___Dutch,edu_NA,-0.007115505066656384
edu_NA,Country___Dutch,-0.007115505066656384
Genre___Print,price_same_size_prev_10_mean,-0.007108633104372623
price_same_size_prev_10_mean,Genre___Print,-0.007108633104372623
price_same_size_prev_5_min,case_id,-0.007053574160131893
case_id,price_same_size_prev_5_min,-0.007053574160131893
fest_biennal,gender_NA,-0.0070484621147911064
gender_NA,fest_biennal,-0.0070484621147911064
size_inchsqr,price_inch_prev_5_max,-0.00703434280449506
price_inch_prev_5_max,size_inchsqr,-0.00703434280449506
edu_abroad,year,-0.007002098833815621
year,edu_abroad,-0.007002098833815621
Continent___East_Asia,price_usd,-0.006980938180866189
price_usd,Continent___East_Asia,-0.006980938180866189
gender_male,meanprice_year,-0.0069593203857257965
meanprice_year,gender_male,-0.0069593203857257965
case_id,price_inch_prev_7_mean,-0.0069491151309203
price_inch_prev_7_mean,case_id,-0.0069491151309203
Tier___3,Country___Japan,-0.006945322529085452
Country___Japan,Tier___3,-0.006945322529085452
Country___Austria,price_same_size_prev_5_mean,-0.006936448186868216
price_same_size_prev_5_mean,Country___Austria,-0.006936448186868216
max_price,Country___Germany,-0.006933861688185768
Country___Germany,max_price,-0.006933861688185768
cot_max,Country___China,-0.0069288197094128515
Country___China,cot_max,-0.0069288197094128515
Genre___Others,Country___Others,-0.006884876395089875
Country___Others,Genre___Others,-0.006884876395089875
gender_female,elite_school_NA,-0.006872997215195897
elite_school_NA,gender_female,-0.006872997215195897
price_same_size_prev_10_max,Country___Others,-0.006870427024065967
Country___Others,price_same_size_prev_10_max,-0.006870427024065967
price_same_size_prev_7_mean,no_degree,-0.0068455409923782184
no_degree,price_same_size_prev_7_mean,-0.0068455409923782184
Tier___2,gender_NA,-0.006808016799040047
gender_NA,Tier___2,-0.006808016799040047
Country___Japan,price_usd,-0.006755302010219661
price_usd,Country___Japan,-0.006755302010219661
Genre___Sculpture,price_inch_prev_7_mean,-0.006742724959412011
price_inch_prev_7_mean,Genre___Sculpture,-0.006742724959412011
undergrad,Country___Others,-0.0066986554566643335
Country___Others,undergrad,-0.0066986554566643335
cot_min,cnt_max,-0.006696938645898387
cnt_max,cot_min,-0.006696938645898387
no_degree,cot_min,-0.0066902134512435004
cot_min,no_degree,-0.0066902134512435004
gender_NA,Genre___Sculpture,-0.006683961370539215
Genre___Sculpture,gender_NA,-0.006683961370539215
price_same_size_prev_10_mean,Country___Others,-0.0066748668541078355
Country___Others,price_same_size_prev_10_mean,-0.0066748668541078355
gender_NA,edu_both,-0.006646053049951766
edu_both,gender_NA,-0.006646053049951766
price_inch_prev_7_max,size_inchsqr,-0.006637470270029848
size_inchsqr,price_inch_prev_7_max,-0.006637470270029848
Country___Austria,price_same_size_prev_10_max,-0.006624079345222405
price_same_size_prev_10_max,Country___Austria,-0.006624079345222405
Tier___2,non_elite_school,-0.006613656814928866
non_elite_school,Tier___2,-0.006613656814928866
gender_NA,no_degree,-0.00659334490265902
no_degree,gender_NA,-0.00659334490265902
size_inchsqr,case_id,-0.006575936410108143
case_id,size_inchsqr,-0.006575936410108143
Tier___2,Country___Japan,-0.0065299074084012995
Country___Japan,Tier___2,-0.0065299074084012995
price_usd_prev_7_min,gender_female,-0.006511039037377162
gender_female,price_usd_prev_7_min,-0.006511039037377162
price_usd_prev_5_mean,edu_abroad,-0.006490154392791238
edu_abroad,price_usd_prev_5_mean,-0.006490154392791238
edu_NA,price_same_size_prev_3_mean,-0.006455626022050208
price_same_size_prev_3_mean,edu_NA,-0.006455626022050208
degree_NA,price_same_size_prev_3_mean,-0.006455626022050208
price_same_size_prev_3_mean,degree_NA,-0.006455626022050208
Continent___Europe,public_inst,-0.006455060232130104
public_inst,Continent___Europe,-0.006455060232130104
Country___France,gender_NA,-0.006434275900648021
gender_NA,Country___France,-0.006434275900648021
Country___Germany,price_same_size_prev_3_min,-0.006385962978511882
price_same_size_prev_3_min,Country___Germany,-0.006385962978511882
price_same_size_prev_7_mean,Genre___Print,-0.006367952410139315
Genre___Print,price_same_size_prev_7_mean,-0.006367952410139315
price_usd_prev_7_mean,Country___USA,-0.006365808879148075
Country___USA,price_usd_prev_7_mean,-0.006365808879148075
Continent___North_America,price_usd_prev_7_mean,-0.006365808879148075
price_usd_prev_7_mean,Continent___North_America,-0.006365808879148075
elite_school_NA,price_usd,-0.006352329684213677
price_usd,elite_school_NA,-0.006352329684213677
cot_max,Tier___4,-0.0063332170202326475
Tier___4,cot_max,-0.0063332170202326475
Country___Japan,no_degree,-0.006324004919071668
no_degree,Country___Japan,-0.006324004919071668
elite_school,price_inch_prev_5_max,-0.006298568195720023
price_inch_prev_5_max,elite_school,-0.006298568195720023
price_same_size_prev_3_max,elite_school_NA,-0.006289100980965305
elite_school_NA,price_same_size_prev_3_max,-0.006289100980965305
Country___Germany,price_same_size_prev_5_min,-0.0062072261369547875
price_same_size_prev_5_min,Country___Germany,-0.0062072261369547875
Continent___Others,no_degree,-0.00618225607955331
no_degree,Continent___Others,-0.00618225607955331
Country___France,Country___Japan,-0.006171433930294893
Country___Japan,Country___France,-0.006171433930294893
price_same_size_prev_10_max,Country___France,-0.006157535319801584
Country___France,price_same_size_prev_10_max,-0.006157535319801584
Country___Austria,price_same_size_prev_10_mean,-0.006153500818430412
price_same_size_prev_10_mean,Country___Austria,-0.006153500818430412
elite_award_received,Country___Japan,-0.006143191413456895
Country___Japan,elite_award_received,-0.006143191413456895
Country___France,price_same_size_prev_10_mean,-0.006101776542722553
price_same_size_prev_10_mean,Country___France,-0.006101776542722553
Country___Others,price_same_size_prev_7_mean,-0.006074204453411823
price_same_size_prev_7_mean,Country___Others,-0.006074204453411823
case_id,price_inch_prev_5_mean,-0.006064227739662617
price_inch_prev_5_mean,case_id,-0.006064227739662617
cot_max,Continent___East_Asia,-0.0060290422842096915
Continent___East_Asia,cot_max,-0.0060290422842096915
price_same_size_prev_5_mean,Country___France,-0.005999334531690458
Country___France,price_same_size_prev_5_mean,-0.005999334531690458
undergrad,Continent___Europe,-0.005994727462212924
Continent___Europe,undergrad,-0.005994727462212924
price_same_size_prev_10_max,Genre___Print,-0.005985383111465539
Genre___Print,price_same_size_prev_10_max,-0.005985383111465539
Genre___Photography,Country___Swiss,-0.005983068661122194
Country___Swiss,Genre___Photography,-0.005983068661122194
price_same_size_prev_5_mean,elite_school,-0.005977162023891455
elite_school,price_same_size_prev_5_mean,-0.005977162023891455
elite_school,width,-0.005970281252876988
width,elite_school,-0.005970281252876988
price_same_size_prev_5_max,no_degree,-0.005958844939276159
no_degree,price_same_size_prev_5_max,-0.005958844939276159
price_same_size_prev_3_mean,age,-0.005950802628184804
age,price_same_size_prev_3_mean,-0.005950802628184804
Country___Others,price_same_size_prev_7_max,-0.005936569555448819
price_same_size_prev_7_max,Country___Others,-0.005936569555448819
gender_male,price_inch_prev_7_max,-0.0059169477599329955
price_inch_prev_7_max,gender_male,-0.0059169477599329955
case_id,price_same_size_prev_10_mean,-0.005916481757022992
price_same_size_prev_10_mean,case_id,-0.005916481757022992
Country___Swiss,private_inst,-0.005887105772973097
private_inst,Country___Swiss,-0.005887105772973097
Country___Japan,Country___Others,-0.005883476576570365
Country___Others,Country___Japan,-0.005883476576570365
Country___Swiss,edu_both,-0.0058156028534599264
edu_both,Country___Swiss,-0.0058156028534599264
Country___China,cnt_max,-0.005780490932350114
cnt_max,Country___China,-0.005780490932350114
case_id,price_same_size_prev_5_mean,-0.005767638029838109
price_same_size_prev_5_mean,case_id,-0.005767638029838109
price_same_size_prev_5_min,ranking,-0.005763823157187565
ranking,price_same_size_prev_5_min,-0.005763823157187565
Continent___East_Asia,private_inst,-0.005723041007753228
private_inst,Continent___East_Asia,-0.005723041007753228
edu_abroad,price_usd_prev_3_mean,-0.005704732980734329
price_usd_prev_3_mean,edu_abroad,-0.005704732980734329
Country___UK,edu_domestic,-0.005680770799090636
edu_domestic,Country___UK,-0.005680770799090636
price_same_size_prev_7_mean,Country___Austria,-0.005645882653808371
Country___Austria,price_same_size_prev_7_mean,-0.005645882653808371
gender_female,price_same_size_prev_5_min,-0.0056456514496289545
price_same_size_prev_5_min,gender_female,-0.0056456514496289545
price_same_size_prev_7_max,Country___Austria,-0.005640966186355531
Country___Austria,price_same_size_prev_7_max,-0.005640966186355531
price_same_size_prev_10_max,gender_female,-0.005613940534193103
gender_female,price_same_size_prev_10_max,-0.005613940534193103
elite_school,price_same_size_prev_10_mean,-0.005582976507779103
price_same_size_prev_10_mean,elite_school,-0.005582976507779103
edu_both,log10_estimate_geo_mean_usd,-0.00555836258977472
log10_estimate_geo_mean_usd,edu_both,-0.00555836258977472
price_same_size_prev_7_max,case_id,-0.005511011490162518
case_id,price_same_size_prev_7_max,-0.005511011490162518
price_same_size_prev_7_mean,elite_school,-0.005508066504271536
elite_school,price_same_size_prev_7_mean,-0.005508066504271536
Continent___Others,artwork_order,-0.005493117257682896
artwork_order,Continent___Others,-0.005493117257682896
artwork_order,Continent___East_Asia,-0.005486520385813457
Continent___East_Asia,artwork_order,-0.005486520385813457
price_same_size_prev_10_mean,undergrad,-0.0054613160342836566
undergrad,price_same_size_prev_10_mean,-0.0054613160342836566
edu_abroad,estimate_min_usd,-0.005448851649961657
estimate_min_usd,edu_abroad,-0.005448851649961657
price_same_size_prev_5_max,Genre___Print,-0.00542661696378141
Genre___Print,price_same_size_prev_5_max,-0.00542661696378141
edu_abroad,Continent___Others,-0.005407422088603461
Continent___Others,edu_abroad,-0.005407422088603461
price_same_size_prev_3_mean,elite_school_NA,-0.005387674998987228
elite_school_NA,price_same_size_prev_3_mean,-0.005387674998987228
price_same_size_prev_10_max,undergrad,-0.005382332676058547
undergrad,price_same_size_prev_10_max,-0.005382332676058547
Country___UK,degree_NA,-0.005366356197315145
degree_NA,Country___UK,-0.005366356197315145
edu_NA,Country___UK,-0.005366356197315145
Country___UK,edu_NA,-0.005366356197315145
Continent___East_Asia,price_same_size_prev_7_min,-0.005342067704533743
price_same_size_prev_7_min,Continent___East_Asia,-0.005342067704533743
gender_female,price_same_size_prev_3_min,-0.00529634549244082
price_same_size_prev_3_min,gender_female,-0.00529634549244082
price_usd_prev_10_min,edu_both,-0.0052955567925083175
edu_both,price_usd_prev_10_min,-0.0052955567925083175
undergrad,price_same_size_prev_7_mean,-0.005282187649784132
price_same_size_prev_7_mean,undergrad,-0.005282187649784132
Country___France,price_same_size_prev_7_mean,-0.005265439242828318
price_same_size_prev_7_mean,Country___France,-0.005265439242828318
estimate_center_usd,edu_abroad,-0.005257429882179757
edu_abroad,estimate_center_usd,-0.005257429882179757
cot_mean,gender_male,-0.0052115042109188315
gender_male,cot_mean,-0.0052115042109188315
Country___Austria,size_inchsqr,-0.005193379833846928
size_inchsqr,Country___Austria,-0.005193379833846928
undergrad,Country___Swiss,-0.005168292525532331
Country___Swiss,undergrad,-0.005168292525532331
elite_school,price_same_size_prev_7_max,-0.005143455451897669
price_same_size_prev_7_max,elite_school,-0.005143455451897669
Country___Germany,gender_NA,-0.005119879991086691
gender_NA,Country___Germany,-0.005119879991086691
estimate_max_usd,edu_abroad,-0.005112495510577743
edu_abroad,estimate_max_usd,-0.005112495510577743
price_same_size_prev_7_mean,case_id,-0.0050926977398877485
case_id,price_same_size_prev_7_mean,-0.0050926977398877485
max_price,cot_min,-0.0050894252940076
cot_min,max_price,-0.0050894252940076
undergrad,price_same_size_prev_7_max,-0.005077981021168498
price_same_size_prev_7_max,undergrad,-0.005077981021168498
gender_male,edu_domestic,-0.005076474670118131
edu_domestic,gender_male,-0.005076474670118131
Country___France,price_same_size_prev_7_max,-0.0050097562976722755
price_same_size_prev_7_max,Country___France,-0.0050097562976722755
price_inch_prev_3_mean,case_id,-0.004998846840808638
case_id,price_inch_prev_3_mean,-0.004998846840808638
gender_male,Country___Japan,-0.0049691552971588455
Country___Japan,gender_male,-0.0049691552971588455
Country___Others,price_same_size_prev_5_max,-0.004916357454362899
price_same_size_prev_5_max,Country___Others,-0.004916357454362899
Country___Germany,Country___Japan,-0.004910731461278101
Country___Japan,Country___Germany,-0.004910731461278101
Country___Dutch,price_same_size_prev_7_min,-0.004892377955338316
price_same_size_prev_7_min,Country___Dutch,-0.004892377955338316
cnt_min,cot_max,-0.004880966300720725
cot_max,cnt_min,-0.004880966300720725
price_same_size_prev_10_min,Continent___East_Asia,-0.00486392337560181
Continent___East_Asia,price_same_size_prev_10_min,-0.00486392337560181
price_same_size_prev_10_max,elite_school,-0.004785329933117978
elite_school,price_same_size_prev_10_max,-0.004785329933117978
price_same_size_prev_5_max,Country___Austria,-0.004753454879687227
Country___Austria,price_same_size_prev_5_max,-0.004753454879687227
price_same_size_prev_7_max,Genre___Print,-0.0046922730311196575
Genre___Print,price_same_size_prev_7_max,-0.0046922730311196575
gender_female,price_same_size_prev_7_max,-0.004676694802383441
price_same_size_prev_7_max,gender_female,-0.004676694802383441
solo_show,price_inch_prev_10_min,-0.004643365997279037
price_inch_prev_10_min,solo_show,-0.004643365997279037
private_inst,Tier___4,-0.004548039525745455
Tier___4,private_inst,-0.004548039525745455
year,cot_min,-0.004500827510339962
cot_min,year,-0.004500827510339962
gender_NA,edu_abroad,-0.004422906407347831
edu_abroad,gender_NA,-0.004422906407347831
case_id,price_same_size_prev_5_max,-0.004394827807970606
price_same_size_prev_5_max,case_id,-0.004394827807970606
price_usd,Country___China,-0.0043851813957822
Country___China,price_usd,-0.0043851813957822
Tier___2,price_same_size_prev_5_mean,-0.004317297150797295
price_same_size_prev_5_mean,Tier___2,-0.004317297150797295
gender_male,cnt_mean,-0.004300491966537753
cnt_mean,gender_male,-0.004300491966537753
price_same_size_prev_5_max,elite_school,-0.004290651973940998
elite_school,price_same_size_prev_5_max,-0.004290651973940998
Country___Germany,cnt_min,-0.004278692378885437
cnt_min,Country___Germany,-0.004278692378885437
cnt_mean,Country___Japan,-0.004255808165455933
Country___Japan,cnt_mean,-0.004255808165455933
edu_both,Country___Dutch,-0.004244079027705031
Country___Dutch,edu_both,-0.004244079027705031
edu_abroad,Country___Japan,-0.004242229443385738
Country___Japan,edu_abroad,-0.004242229443385738
edu_abroad,price_usd,-0.004235568702358422
price_usd,edu_abroad,-0.004235568702358422
price_usd_prev_5_mean,Country___USA,-0.0042245840018825505
Country___USA,price_usd_prev_5_mean,-0.0042245840018825505
price_usd_prev_5_mean,Continent___North_America,-0.0042245840018825505
Continent___North_America,price_usd_prev_5_mean,-0.0042245840018825505
Continent___East_Asia,solo_show,-0.004217268138644299
solo_show,Continent___East_Asia,-0.004217268138644299
max_price,size_inchsqr,-0.004181112054161263
size_inchsqr,max_price,-0.004181112054161263
size_inchsqr,meanprice_year,-0.004154846641022122
meanprice_year,size_inchsqr,-0.004154846641022122
edu_abroad,estimate_range_usd,-0.004130676959090321
estimate_range_usd,edu_abroad,-0.004130676959090321
gender_NA,max_price,-0.0041230197409637855
max_price,gender_NA,-0.0041230197409637855
price_usd_prev_3_max,Country___USA,-0.004073883109109254
Continent___North_America,price_usd_prev_3_max,-0.004073883109109254
Country___USA,price_usd_prev_3_max,-0.004073883109109254
price_usd_prev_3_max,Continent___North_America,-0.004073883109109254
cot_max,price_same_size_prev_10_min,-0.004033838493196927
price_same_size_prev_10_min,cot_max,-0.004033838493196927
price_inch_prev_3_max,Genre___Sculpture,-0.004032630935075961
Genre___Sculpture,price_inch_prev_3_max,-0.004032630935075961
